gene_family_id	R5-3	M.roreri	B.botryosum	R0301	P.striiformis	P.oryzae	U.maydis	R10-1	R.solani	P.placenta	R1-6-1	R1-8-2
GF_12047	0	0	0	0	0	0	0	0	0	2	0	0
GF_12048	0	0	0	0	0	0	0	0	0	2	0	0
GF_12049	0	0	0	0	0	0	0	0	0	2	0	0
GF_12050	0	0	0	0	0	0	0	0	0	2	0	0
GF_12051	0	0	0	0	0	0	0	0	0	2	0	0
GF_12052	0	0	0	0	0	0	0	0	0	2	0	0
GF_12053	0	0	0	0	0	0	0	0	0	2	0	0
GF_12054	0	0	0	0	0	0	0	0	0	2	0	0
GF_12055	0	0	0	0	0	0	0	0	0	2	0	0
GF_12056	0	0	0	0	0	0	0	0	0	2	0	0
GF_12057	0	0	0	0	0	0	0	0	0	2	0	0
GF_12058	0	0	0	0	0	0	0	0	0	2	0	0
GF_12059	0	0	0	0	0	0	0	0	0	2	0	0
GF_12060	0	0	0	0	0	0	0	0	0	2	0	0
GF_12061	0	0	0	0	0	0	0	0	0	2	0	0
GF_12062	0	0	0	0	0	0	0	0	0	2	0	0
GF_12063	0	0	0	0	0	0	0	0	0	2	0	0
GF_12064	0	0	0	0	0	0	0	0	0	2	0	0
GF_12065	0	0	0	0	0	0	0	0	0	2	0	0
GF_12066	0	0	0	0	0	0	0	0	0	2	0	0
GF_12067	0	0	0	0	0	0	0	0	0	2	0	0
GF_12068	0	0	0	0	0	0	0	0	0	2	0	0
GF_12069	0	0	0	0	0	0	0	0	0	2	0	0
GF_12070	0	0	0	0	0	0	0	0	0	2	0	0
GF_12071	0	0	0	0	0	0	0	0	0	2	0	0
GF_12072	0	0	0	0	0	0	0	0	0	2	0	0
GF_12073	0	0	0	0	0	0	0	0	0	2	0	0
GF_12074	0	0	0	0	0	0	0	0	0	2	0	0
GF_12075	0	0	0	0	0	0	0	0	0	2	0	0
GF_12076	0	0	0	0	0	0	0	0	0	2	0	0
GF_12077	0	0	0	0	0	0	0	0	0	2	0	0
GF_12078	0	0	0	0	0	0	0	0	0	2	0	0
GF_12079	0	0	0	0	0	0	0	0	0	2	0	0
GF_12080	0	0	0	0	0	0	0	0	0	2	0	0
GF_12081	0	0	0	0	0	0	0	0	0	2	0	0
GF_12082	0	0	0	0	0	0	0	0	0	2	0	0
GF_12083	0	0	0	0	0	0	0	0	0	2	0	0
GF_12084	0	0	0	0	0	0	0	0	0	2	0	0
GF_12085	0	0	0	0	0	0	0	0	0	2	0	0
GF_12086	0	0	0	0	0	0	0	0	0	2	0	0
GF_12087	0	0	0	0	0	0	0	0	0	2	0	0
GF_12088	0	0	0	0	0	0	0	0	0	2	0	0
GF_12089	0	0	0	0	0	0	0	0	0	2	0	0
GF_12090	0	0	0	0	0	0	0	0	0	2	0	0
GF_12091	0	0	0	0	0	0	0	0	0	2	0	0
GF_12092	0	0	0	0	0	0	0	0	0	2	0	0
GF_12093	0	0	0	0	0	0	0	0	0	2	0	0
GF_12094	0	0	0	0	0	0	0	0	0	2	0	0
GF_12095	0	0	0	0	0	0	0	0	0	2	0	0
GF_12096	0	0	0	0	0	0	0	0	0	2	0	0
GF_12097	0	0	0	0	0	0	0	0	0	2	0	0
GF_12098	0	0	0	0	0	0	0	0	0	2	0	0
GF_12099	0	0	0	0	0	0	0	0	0	2	0	0
GF_12100	0	0	0	0	0	0	0	0	0	2	0	0
GF_12101	0	0	0	0	0	0	0	0	0	2	0	0
GF_12102	0	0	0	0	0	0	0	0	0	2	0	0
GF_12103	0	0	0	0	0	0	0	0	0	2	0	0
GF_12104	0	0	0	0	0	0	0	0	0	2	0	0
GF_12105	0	0	0	0	0	0	0	0	0	2	0	0
GF_12106	0	0	0	0	0	0	0	0	0	2	0	0
GF_12107	0	0	0	0	0	0	0	0	0	2	0	0
GF_12108	0	0	0	0	0	0	0	0	0	2	0	0
GF_12109	0	0	0	0	0	0	0	0	0	2	0	0
GF_12110	0	0	0	0	0	0	0	0	0	2	0	0
GF_12111	0	0	0	0	0	0	0	0	0	2	0	0
GF_12112	0	0	2	0	0	0	0	0	0	0	0	0
GF_12113	0	0	2	0	0	0	0	0	0	0	0	0
GF_12114	0	0	2	0	0	0	0	0	0	0	0	0
GF_12115	0	0	2	0	0	0	0	0	0	0	0	0
GF_12116	0	0	2	0	0	0	0	0	0	0	0	0
GF_12117	0	0	2	0	0	0	0	0	0	0	0	0
GF_12118	0	0	2	0	0	0	0	0	0	0	0	0
GF_12119	0	0	2	0	0	0	0	0	0	0	0	0
GF_12120	0	0	2	0	0	0	0	0	0	0	0	0
GF_12121	0	0	2	0	0	0	0	0	0	0	0	0
GF_12122	0	0	2	0	0	0	0	0	0	0	0	0
GF_12123	0	0	2	0	0	0	0	0	0	0	0	0
GF_12124	0	0	2	0	0	0	0	0	0	0	0	0
GF_12125	0	0	2	0	0	0	0	0	0	0	0	0
GF_12126	0	0	2	0	0	0	0	0	0	0	0	0
GF_12127	0	0	2	0	0	0	0	0	0	0	0	0
GF_12128	0	0	2	0	0	0	0	0	0	0	0	0
GF_12129	0	0	2	0	0	0	0	0	0	0	0	0
GF_12130	0	0	2	0	0	0	0	0	0	0	0	0
GF_12131	0	0	2	0	0	0	0	0	0	0	0	0
GF_12132	0	0	2	0	0	0	0	0	0	0	0	0
GF_12133	0	0	2	0	0	0	0	0	0	0	0	0
GF_12134	0	0	2	0	0	0	0	0	0	0	0	0
GF_12135	0	0	2	0	0	0	0	0	0	0	0	0
GF_12136	0	0	2	0	0	0	0	0	0	0	0	0
GF_12137	0	0	2	0	0	0	0	0	0	0	0	0
GF_12138	0	0	2	0	0	0	0	0	0	0	0	0
GF_12139	0	0	2	0	0	0	0	0	0	0	0	0
GF_12140	0	0	2	0	0	0	0	0	0	0	0	0
GF_12141	0	0	2	0	0	0	0	0	0	0	0	0
GF_12142	0	0	2	0	0	0	0	0	0	0	0	0
GF_12143	0	0	2	0	0	0	0	0	0	0	0	0
GF_12144	0	0	2	0	0	0	0	0	0	0	0	0
GF_12145	0	0	2	0	0	0	0	0	0	0	0	0
GF_12146	0	0	2	0	0	0	0	0	0	0	0	0
GF_12147	0	0	2	0	0	0	0	0	0	0	0	0
GF_12148	0	0	2	0	0	0	0	0	0	0	0	0
GF_12149	0	0	2	0	0	0	0	0	0	0	0	0
GF_12150	0	0	2	0	0	0	0	0	0	0	0	0
GF_12151	0	0	2	0	0	0	0	0	0	0	0	0
GF_12152	0	0	2	0	0	0	0	0	0	0	0	0
GF_12153	0	0	2	0	0	0	0	0	0	0	0	0
GF_12154	0	0	2	0	0	0	0	0	0	0	0	0
GF_12155	0	0	2	0	0	0	0	0	0	0	0	0
GF_12156	0	0	2	0	0	0	0	0	0	0	0	0
GF_12157	0	0	2	0	0	0	0	0	0	0	0	0
GF_12158	0	0	2	0	0	0	0	0	0	0	0	0
GF_12159	0	0	2	0	0	0	0	0	0	0	0	0
GF_12160	0	0	2	0	0	0	0	0	0	0	0	0
GF_12161	0	0	2	0	0	0	0	0	0	0	0	0
GF_12162	0	0	2	0	0	0	0	0	0	0	0	0
GF_12163	0	0	2	0	0	0	0	0	0	0	0	0
GF_12164	0	0	2	0	0	0	0	0	0	0	0	0
GF_12165	0	0	2	0	0	0	0	0	0	0	0	0
GF_12166	0	0	2	0	0	0	0	0	0	0	0	0
GF_12167	0	0	2	0	0	0	0	0	0	0	0	0
GF_12168	0	0	2	0	0	0	0	0	0	0	0	0
GF_12169	0	0	2	0	0	0	0	0	0	0	0	0
GF_12170	0	0	2	0	0	0	0	0	0	0	0	0
GF_12171	0	0	2	0	0	0	0	0	0	0	0	0
GF_12172	0	0	2	0	0	0	0	0	0	0	0	0
GF_12173	0	0	2	0	0	0	0	0	0	0	0	0
GF_12174	0	0	2	0	0	0	0	0	0	0	0	0
GF_12175	0	0	2	0	0	0	0	0	0	0	0	0
GF_12176	0	0	2	0	0	0	0	0	0	0	0	0
GF_12177	0	0	2	0	0	0	0	0	0	0	0	0
GF_12178	0	0	2	0	0	0	0	0	0	0	0	0
GF_12179	0	0	2	0	0	0	0	0	0	0	0	0
GF_12180	0	0	2	0	0	0	0	0	0	0	0	0
GF_12181	0	0	2	0	0	0	0	0	0	0	0	0
GF_12182	0	0	2	0	0	0	0	0	0	0	0	0
GF_12183	0	0	2	0	0	0	0	0	0	0	0	0
GF_12184	0	0	2	0	0	0	0	0	0	0	0	0
GF_12185	0	0	2	0	0	0	0	0	0	0	0	0
GF_12186	0	0	2	0	0	0	0	0	0	0	0	0
GF_12187	0	0	2	0	0	0	0	0	0	0	0	0
GF_12188	0	0	2	0	0	0	0	0	0	0	0	0
GF_12189	0	0	2	0	0	0	0	0	0	0	0	0
GF_12190	0	0	2	0	0	0	0	0	0	0	0	0
GF_12191	0	0	2	0	0	0	0	0	0	0	0	0
GF_12192	0	0	2	0	0	0	0	0	0	0	0	0
GF_12193	0	0	2	0	0	0	0	0	0	0	0	0
GF_12194	0	0	2	0	0	0	0	0	0	0	0	0
GF_12195	0	0	2	0	0	0	0	0	0	0	0	0
GF_12196	0	0	2	0	0	0	0	0	0	0	0	0
GF_12197	0	0	2	0	0	0	0	0	0	0	0	0
GF_12198	0	0	2	0	0	0	0	0	0	0	0	0
GF_12199	0	0	2	0	0	0	0	0	0	0	0	0
GF_12200	0	0	2	0	0	0	0	0	0	0	0	0
GF_12201	0	0	0	0	0	0	0	0	2	0	0	0
GF_12202	0	0	0	0	0	0	0	0	2	0	0	0
GF_12203	0	0	0	0	0	0	0	0	2	0	0	0
GF_12204	0	0	0	0	0	0	0	0	2	0	0	0
GF_12205	0	0	0	0	0	0	0	0	2	0	0	0
GF_12206	0	0	0	0	0	0	0	0	2	0	0	0
GF_12207	0	0	0	0	0	0	0	0	2	0	0	0
GF_12208	0	0	0	0	0	0	0	0	2	0	0	0
GF_12209	0	0	0	0	0	0	0	0	2	0	0	0
GF_12210	0	0	0	0	0	0	0	0	2	0	0	0
GF_12211	0	0	0	0	0	0	0	0	2	0	0	0
GF_12212	0	0	0	0	0	0	0	0	2	0	0	0
GF_12213	0	0	0	0	0	0	0	0	2	0	0	0
GF_12214	0	0	0	0	0	0	0	0	2	0	0	0
GF_12215	0	0	0	0	0	0	0	0	2	0	0	0
GF_12216	0	0	0	0	0	0	0	0	2	0	0	0
GF_12217	0	0	0	0	0	0	0	0	2	0	0	0
GF_12218	0	0	0	0	0	0	0	0	2	0	0	0
GF_12219	0	0	2	0	0	0	0	0	0	0	0	0
GF_12220	0	0	2	0	0	0	0	0	0	0	0	0
GF_12221	0	0	2	0	0	0	0	0	0	0	0	0
GF_12222	0	0	2	0	0	0	0	0	0	0	0	0
GF_12223	0	0	2	0	0	0	0	0	0	0	0	0
GF_12224	0	0	2	0	0	0	0	0	0	0	0	0
GF_12225	0	0	2	0	0	0	0	0	0	0	0	0
GF_12226	0	0	2	0	0	0	0	0	0	0	0	0
GF_12227	0	0	2	0	0	0	0	0	0	0	0	0
GF_12228	0	0	2	0	0	0	0	0	0	0	0	0
GF_12229	0	0	2	0	0	0	0	0	0	0	0	0
GF_12230	0	0	2	0	0	0	0	0	0	0	0	0
GF_12231	0	0	2	0	0	0	0	0	0	0	0	0
GF_12232	0	0	2	0	0	0	0	0	0	0	0	0
GF_12233	0	0	2	0	0	0	0	0	0	0	0	0
GF_12234	0	0	2	0	0	0	0	0	0	0	0	0
GF_12235	0	0	2	0	0	0	0	0	0	0	0	0
GF_12236	0	0	2	0	0	0	0	0	0	0	0	0
GF_12237	0	0	2	0	0	0	0	0	0	0	0	0
GF_12238	0	0	2	0	0	0	0	0	0	0	0	0
GF_12239	0	0	2	0	0	0	0	0	0	0	0	0
GF_12240	0	0	2	0	0	0	0	0	0	0	0	0
GF_12241	0	0	2	0	0	0	0	0	0	0	0	0
GF_12242	0	0	2	0	0	0	0	0	0	0	0	0
GF_12243	0	0	2	0	0	0	0	0	0	0	0	0
GF_12244	0	0	2	0	0	0	0	0	0	0	0	0
GF_12245	0	0	2	0	0	0	0	0	0	0	0	0
GF_12246	0	0	2	0	0	0	0	0	0	0	0	0
GF_12247	0	0	2	0	0	0	0	0	0	0	0	0
GF_12248	0	0	2	0	0	0	0	0	0	0	0	0
GF_12249	0	0	2	0	0	0	0	0	0	0	0	0
GF_12250	0	0	2	0	0	0	0	0	0	0	0	0
GF_12251	0	0	2	0	0	0	0	0	0	0	0	0
GF_12252	0	0	2	0	0	0	0	0	0	0	0	0
GF_12253	0	0	2	0	0	0	0	0	0	0	0	0
GF_12254	0	0	2	0	0	0	0	0	0	0	0	0
GF_12255	0	0	2	0	0	0	0	0	0	0	0	0
GF_12256	0	0	2	0	0	0	0	0	0	0	0	0
GF_12257	0	0	2	0	0	0	0	0	0	0	0	0
GF_12258	0	0	2	0	0	0	0	0	0	0	0	0
GF_12259	2	0	0	0	0	0	0	0	0	0	0	0
GF_12260	2	0	0	0	0	0	0	0	0	0	0	0
GF_12261	2	0	0	0	0	0	0	0	0	0	0	0
GF_12262	2	0	0	0	0	0	0	0	0	0	0	0
GF_12263	2	0	0	0	0	0	0	0	0	0	0	0
GF_12264	2	0	0	0	0	0	0	0	0	0	0	0
GF_12265	2	0	0	0	0	0	0	0	0	0	0	0
GF_12266	2	0	0	0	0	0	0	0	0	0	0	0
GF_12267	2	0	0	0	0	0	0	0	0	0	0	0
GF_12268	2	0	0	0	0	0	0	0	0	0	0	0
GF_12269	0	0	0	0	0	0	0	0	0	0	0	2
GF_12270	0	0	0	0	0	0	0	0	0	0	0	2
GF_12271	0	0	0	0	0	0	0	0	0	0	0	2
GF_12272	0	0	0	0	0	0	0	0	2	0	0	0
GF_12273	0	0	0	0	0	0	0	0	2	0	0	0
GF_12274	0	0	0	0	0	0	0	0	2	0	0	0
GF_12275	0	0	0	0	0	0	0	0	2	0	0	0
GF_12276	0	0	0	0	0	0	0	0	2	0	0	0
GF_12277	0	0	0	0	0	0	0	0	2	0	0	0
GF_12278	0	0	0	0	0	0	0	0	2	0	0	0
GF_12279	0	0	0	0	0	0	0	0	2	0	0	0
GF_12280	0	0	0	0	0	0	0	0	2	0	0	0
GF_12281	0	0	0	0	0	0	0	0	2	0	0	0
GF_12282	0	0	0	0	0	0	0	0	2	0	0	0
GF_12283	0	0	0	0	0	0	0	0	2	0	0	0
GF_12284	0	0	0	0	0	0	0	0	2	0	0	0
GF_12285	0	0	0	0	0	0	0	0	2	0	0	0
GF_12286	0	0	0	0	0	0	0	0	2	0	0	0
GF_12287	0	0	0	0	0	0	0	0	0	0	0	2
GF_12288	0	0	0	0	0	0	0	0	0	0	0	2
GF_12289	0	0	0	0	0	0	0	0	0	0	0	2
GF_12290	0	0	0	0	0	0	0	0	0	0	0	2
GF_12291	0	0	0	0	0	0	0	0	0	0	0	2
GF_12292	0	0	0	0	0	0	0	0	0	0	0	2
GF_12293	0	2	0	0	0	0	0	0	0	0	0	0
GF_12294	0	2	0	0	0	0	0	0	0	0	0	0
GF_12295	0	2	0	0	0	0	0	0	0	0	0	0
GF_12296	0	2	0	0	0	0	0	0	0	0	0	0
GF_12297	0	2	0	0	0	0	0	0	0	0	0	0
GF_12298	0	2	0	0	0	0	0	0	0	0	0	0
GF_12299	0	2	0	0	0	0	0	0	0	0	0	0
GF_12300	0	2	0	0	0	0	0	0	0	0	0	0
GF_12301	0	2	0	0	0	0	0	0	0	0	0	0
GF_12302	0	2	0	0	0	0	0	0	0	0	0	0
GF_12303	0	2	0	0	0	0	0	0	0	0	0	0
GF_12304	0	2	0	0	0	0	0	0	0	0	0	0
GF_12305	0	2	0	0	0	0	0	0	0	0	0	0
GF_12306	0	2	0	0	0	0	0	0	0	0	0	0
GF_12307	0	2	0	0	0	0	0	0	0	0	0	0
GF_12308	0	2	0	0	0	0	0	0	0	0	0	0
GF_12309	0	2	0	0	0	0	0	0	0	0	0	0
GF_12310	0	2	0	0	0	0	0	0	0	0	0	0
GF_12311	0	2	0	0	0	0	0	0	0	0	0	0
GF_12312	0	2	0	0	0	0	0	0	0	0	0	0
GF_12313	0	2	0	0	0	0	0	0	0	0	0	0
GF_12314	0	2	0	0	0	0	0	0	0	0	0	0
GF_12315	0	2	0	0	0	0	0	0	0	0	0	0
GF_12316	0	2	0	0	0	0	0	0	0	0	0	0
GF_12317	0	2	0	0	0	0	0	0	0	0	0	0
GF_12318	0	2	0	0	0	0	0	0	0	0	0	0
GF_12319	0	2	0	0	0	0	0	0	0	0	0	0
GF_12320	0	2	0	0	0	0	0	0	0	0	0	0
GF_12321	0	2	0	0	0	0	0	0	0	0	0	0
GF_12322	0	2	0	0	0	0	0	0	0	0	0	0
GF_12323	0	2	0	0	0	0	0	0	0	0	0	0
GF_12324	0	2	0	0	0	0	0	0	0	0	0	0
GF_12325	0	2	0	0	0	0	0	0	0	0	0	0
GF_12326	0	2	0	0	0	0	0	0	0	0	0	0
GF_12327	0	2	0	0	0	0	0	0	0	0	0	0
GF_12328	0	2	0	0	0	0	0	0	0	0	0	0
GF_12329	0	2	0	0	0	0	0	0	0	0	0	0
GF_12330	0	2	0	0	0	0	0	0	0	0	0	0
GF_12331	0	2	0	0	0	0	0	0	0	0	0	0
GF_12332	0	2	0	0	0	0	0	0	0	0	0	0
GF_12333	0	2	0	0	0	0	0	0	0	0	0	0
GF_12334	0	2	0	0	0	0	0	0	0	0	0	0
GF_12335	0	2	0	0	0	0	0	0	0	0	0	0
GF_12336	0	2	0	0	0	0	0	0	0	0	0	0
GF_12337	0	2	0	0	0	0	0	0	0	0	0	0
GF_12338	0	1	1	0	0	0	0	0	0	0	0	0
GF_12339	0	2	0	0	0	0	0	0	0	0	0	0
GF_12340	0	2	0	0	0	0	0	0	0	0	0	0
GF_12341	0	2	0	0	0	0	0	0	0	0	0	0
GF_12342	0	2	0	0	0	0	0	0	0	0	0	0
GF_12343	0	2	0	0	0	0	0	0	0	0	0	0
GF_12344	0	2	0	0	0	0	0	0	0	0	0	0
GF_12345	0	2	0	0	0	0	0	0	0	0	0	0
GF_12346	0	2	0	0	0	0	0	0	0	0	0	0
GF_12347	0	2	0	0	0	0	0	0	0	0	0	0
GF_12348	0	2	0	0	0	0	0	0	0	0	0	0
GF_12349	0	2	0	0	0	0	0	0	0	0	0	0
GF_12350	0	2	0	0	0	0	0	0	0	0	0	0
GF_12351	0	2	0	0	0	0	0	0	0	0	0	0
GF_12352	0	2	0	0	0	0	0	0	0	0	0	0
GF_12353	0	2	0	0	0	0	0	0	0	0	0	0
GF_12354	0	2	0	0	0	0	0	0	0	0	0	0
GF_12355	0	2	0	0	0	0	0	0	0	0	0	0
GF_12356	0	2	0	0	0	0	0	0	0	0	0	0
GF_12357	0	2	0	0	0	0	0	0	0	0	0	0
GF_12358	0	2	0	0	0	0	0	0	0	0	0	0
GF_12359	0	2	0	0	0	0	0	0	0	0	0	0
GF_12360	0	2	0	0	0	0	0	0	0	0	0	0
GF_12361	0	2	0	0	0	0	0	0	0	0	0	0
GF_12362	0	2	0	0	0	0	0	0	0	0	0	0
GF_12363	0	2	0	0	0	0	0	0	0	0	0	0
GF_12364	0	2	0	0	0	0	0	0	0	0	0	0
GF_12365	0	2	0	0	0	0	0	0	0	0	0	0
GF_12366	0	0	0	0	0	0	0	0	2	0	0	0
GF_12367	0	0	0	0	0	0	0	0	2	0	0	0
GF_12368	0	0	0	0	0	0	0	0	2	0	0	0
GF_12369	0	0	0	0	0	0	0	0	2	0	0	0
GF_12370	0	0	0	0	0	0	0	0	2	0	0	0
GF_12371	0	0	0	0	0	0	0	0	2	0	0	0
GF_12372	0	0	0	0	0	0	0	0	2	0	0	0
GF_12373	0	0	0	0	0	0	0	0	2	0	0	0
GF_12374	0	0	0	0	0	0	0	0	2	0	0	0
GF_12375	0	0	0	0	0	0	0	0	2	0	0	0
GF_12376	0	0	0	0	0	0	0	0	2	0	0	0
GF_12377	0	0	0	0	0	0	0	0	2	0	0	0
GF_12378	0	0	0	0	0	0	0	0	2	0	0	0
GF_12379	0	0	0	0	0	0	0	0	2	0	0	0
GF_12380	0	0	0	0	0	0	0	0	2	0	0	0
GF_12381	0	0	0	0	0	0	0	0	2	0	0	0
GF_12382	0	0	0	0	0	0	0	0	2	0	0	0
GF_12383	0	0	0	0	0	0	0	0	2	0	0	0
GF_12384	0	2	0	0	0	0	0	0	0	0	0	0
GF_12385	0	2	0	0	0	0	0	0	0	0	0	0
GF_12386	0	2	0	0	0	0	0	0	0	0	0	0
GF_12387	0	2	0	0	0	0	0	0	0	0	0	0
GF_12388	0	2	0	0	0	0	0	0	0	0	0	0
GF_12389	0	2	0	0	0	0	0	0	0	0	0	0
GF_12390	0	2	0	0	0	0	0	0	0	0	0	0
GF_12391	0	2	0	0	0	0	0	0	0	0	0	0
GF_12392	0	2	0	0	0	0	0	0	0	0	0	0
GF_12393	0	2	0	0	0	0	0	0	0	0	0	0
GF_12394	0	2	0	0	0	0	0	0	0	0	0	0
GF_12395	0	2	0	0	0	0	0	0	0	0	0	0
GF_12396	0	2	0	0	0	0	0	0	0	0	0	0
GF_12397	0	2	0	0	0	0	0	0	0	0	0	0
GF_12398	0	2	0	0	0	0	0	0	0	0	0	0
GF_12399	0	2	0	0	0	0	0	0	0	0	0	0
GF_12400	0	2	0	0	0	0	0	0	0	0	0	0
GF_12401	0	2	0	0	0	0	0	0	0	0	0	0
GF_12402	0	2	0	0	0	0	0	0	0	0	0	0
GF_12403	0	2	0	0	0	0	0	0	0	0	0	0
GF_12404	0	2	0	0	0	0	0	0	0	0	0	0
GF_12405	0	2	0	0	0	0	0	0	0	0	0	0
GF_12406	0	2	0	0	0	0	0	0	0	0	0	0
GF_12407	0	2	0	0	0	0	0	0	0	0	0	0
GF_12408	0	2	0	0	0	0	0	0	0	0	0	0
GF_12409	0	2	0	0	0	0	0	0	0	0	0	0
GF_12410	0	2	0	0	0	0	0	0	0	0	0	0
GF_12411	0	2	0	0	0	0	0	0	0	0	0	0
GF_12412	0	2	0	0	0	0	0	0	0	0	0	0
GF_12413	0	2	0	0	0	0	0	0	0	0	0	0
GF_12414	0	2	0	0	0	0	0	0	0	0	0	0
GF_12415	0	2	0	0	0	0	0	0	0	0	0	0
GF_12416	0	2	0	0	0	0	0	0	0	0	0	0
GF_12417	0	2	0	0	0	0	0	0	0	0	0	0
GF_12418	0	2	0	0	0	0	0	0	0	0	0	0
GF_12419	0	2	0	0	0	0	0	0	0	0	0	0
GF_12420	0	2	0	0	0	0	0	0	0	0	0	0
GF_12421	0	2	0	0	0	0	0	0	0	0	0	0
GF_12422	0	2	0	0	0	0	0	0	0	0	0	0
GF_12423	0	2	0	0	0	0	0	0	0	0	0	0
GF_12424	0	2	0	0	0	0	0	0	0	0	0	0
GF_12425	0	2	0	0	0	0	0	0	0	0	0	0
GF_12426	0	2	0	0	0	0	0	0	0	0	0	0
GF_12427	0	2	0	0	0	0	0	0	0	0	0	0
GF_12428	0	2	0	0	0	0	0	0	0	0	0	0
GF_12429	0	2	0	0	0	0	0	0	0	0	0	0
GF_12430	0	2	0	0	0	0	0	0	0	0	0	0
GF_12431	0	2	0	0	0	0	0	0	0	0	0	0
GF_12432	0	2	0	0	0	0	0	0	0	0	0	0
GF_12433	0	2	0	0	0	0	0	0	0	0	0	0
GF_12434	0	2	0	0	0	0	0	0	0	0	0	0
GF_12435	0	2	0	0	0	0	0	0	0	0	0	0
GF_12436	0	2	0	0	0	0	0	0	0	0	0	0
GF_12437	0	2	0	0	0	0	0	0	0	0	0	0
GF_12438	0	2	0	0	0	0	0	0	0	0	0	0
GF_12439	0	2	0	0	0	0	0	0	0	0	0	0
GF_12440	0	2	0	0	0	0	0	0	0	0	0	0
GF_12441	0	2	0	0	0	0	0	0	0	0	0	0
GF_12442	0	2	0	0	0	0	0	0	0	0	0	0
GF_12443	0	2	0	0	0	0	0	0	0	0	0	0
GF_12444	0	2	0	0	0	0	0	0	0	0	0	0
GF_12445	0	2	0	0	0	0	0	0	0	0	0	0
GF_12446	0	2	0	0	0	0	0	0	0	0	0	0
GF_12447	0	2	0	0	0	0	0	0	0	0	0	0
GF_12448	0	2	0	0	0	0	0	0	0	0	0	0
GF_12449	0	2	0	0	0	0	0	0	0	0	0	0
GF_12450	0	2	0	0	0	0	0	0	0	0	0	0
GF_12451	0	2	0	0	0	0	0	0	0	0	0	0
GF_12452	0	2	0	0	0	0	0	0	0	0	0	0
GF_12453	0	2	0	0	0	0	0	0	0	0	0	0
GF_12454	0	2	0	0	0	0	0	0	0	0	0	0
GF_12455	0	2	0	0	0	0	0	0	0	0	0	0
GF_12456	0	2	0	0	0	0	0	0	0	0	0	0
GF_12457	0	2	0	0	0	0	0	0	0	0	0	0
GF_12458	0	2	0	0	0	0	0	0	0	0	0	0
GF_12459	0	2	0	0	0	0	0	0	0	0	0	0
GF_12460	0	2	0	0	0	0	0	0	0	0	0	0
GF_12461	0	2	0	0	0	0	0	0	0	0	0	0
GF_12462	0	2	0	0	0	0	0	0	0	0	0	0
GF_12463	0	2	0	0	0	0	0	0	0	0	0	0
GF_12464	0	2	0	0	0	0	0	0	0	0	0	0
GF_12465	0	2	0	0	0	0	0	0	0	0	0	0
GF_12466	0	2	0	0	0	0	0	0	0	0	0	0
GF_12467	0	2	0	0	0	0	0	0	0	0	0	0
GF_12468	0	2	0	0	0	0	0	0	0	0	0	0
GF_12469	0	2	0	0	0	0	0	0	0	0	0	0
GF_12470	0	2	0	0	0	0	0	0	0	0	0	0
GF_12471	0	2	0	0	0	0	0	0	0	0	0	0
GF_12472	0	2	0	0	0	0	0	0	0	0	0	0
GF_12473	0	2	0	0	0	0	0	0	0	0	0	0
GF_12474	0	2	0	0	0	0	0	0	0	0	0	0
GF_12475	0	2	0	0	0	0	0	0	0	0	0	0
GF_12476	0	2	0	0	0	0	0	0	0	0	0	0
GF_12477	0	2	0	0	0	0	0	0	0	0	0	0
GF_12478	0	2	0	0	0	0	0	0	0	0	0	0
GF_12479	0	2	0	0	0	0	0	0	0	0	0	0
GF_12480	0	2	0	0	0	0	0	0	0	0	0	0
GF_12481	0	2	0	0	0	0	0	0	0	0	0	0
GF_12482	0	2	0	0	0	0	0	0	0	0	0	0
GF_12483	0	2	0	0	0	0	0	0	0	0	0	0
GF_12484	0	0	0	0	0	2	0	0	0	0	0	0
GF_12485	0	0	0	0	0	2	0	0	0	0	0	0
GF_12486	0	0	0	0	0	2	0	0	0	0	0	0
GF_12487	0	0	0	0	0	2	0	0	0	0	0	0
GF_12488	0	0	0	0	0	2	0	0	0	0	0	0
GF_12489	0	0	0	0	0	2	0	0	0	0	0	0
GF_12490	0	0	0	0	0	2	0	0	0	0	0	0
GF_12491	0	0	0	0	0	2	0	0	0	0	0	0
GF_12492	0	0	0	0	0	2	0	0	0	0	0	0
GF_12493	0	0	0	0	0	2	0	0	0	0	0	0
GF_12494	0	0	0	0	0	2	0	0	0	0	0	0
GF_12495	0	0	0	0	0	2	0	0	0	0	0	0
GF_12496	0	0	0	0	0	2	0	0	0	0	0	0
GF_12497	0	0	0	0	0	2	0	0	0	0	0	0
GF_12498	0	0	0	0	0	2	0	0	0	0	0	0
GF_12499	0	0	0	0	0	2	0	0	0	0	0	0
GF_12500	0	0	0	0	0	2	0	0	0	0	0	0
GF_12501	0	0	0	0	0	2	0	0	0	0	0	0
GF_12502	0	0	0	0	0	2	0	0	0	0	0	0
GF_12503	0	0	0	0	0	2	0	0	0	0	0	0
GF_12504	0	0	0	0	0	2	0	0	0	0	0	0
GF_12505	0	0	0	0	0	2	0	0	0	0	0	0
GF_12506	0	0	0	0	0	2	0	0	0	0	0	0
GF_12507	0	0	0	0	0	2	0	0	0	0	0	0
GF_12508	0	0	0	0	0	2	0	0	0	0	0	0
GF_12509	0	0	0	0	0	2	0	0	0	0	0	0
GF_12510	0	0	0	0	0	2	0	0	0	0	0	0
